#timestamp [ns], position.x [m], position.y [m], position.z [m], quaternion.w [], quaternion.x [], qquaternion.y [], quaternion.z []
0000000026350000000,-0.259923011,0.574886978,1.35609496,0.0522000082,0.0369080044,0.664300084,0.744726956
0000000026400000000,-0.264198005,0.540353,1.35218799,0.0416929945,0.0266219992,0.663627982,0.746425986
0000000026450000000,-0.267654985,0.503596008,1.34716904,0.0362369977,0.0152660003,0.663002014,0.747583985
0000000026500000000,-0.269591987,0.465238005,1.34179199,0.032060001,0.00637999969,0.662041008,0.748754025
0000000026550000000,-0.270462006,0.426321,1.33720195,0.0273010023,0.00245600007,0.661027014,0.749861002
0000000026600000000,-0.270096987,0.386404991,1.33401895,0.0212490018,-0.00155300007,0.661658049,0.749502957
0000000026650000000,-0.269474,0.346242011,1.33350003,0.0137759987,0.000244999712,0.660932958,0.750317991
0000000026700000000,-0.268941998,0.304814994,1.33582103,0.0117530013,-0.00222999998,0.663014054,0.74851197
0000000026750000000,-0.268783987,0.264723003,1.33977795,0.0112829991,-0.00347199989,0.664659977,0.747053027
0000000026800000000,-0.269190013,0.226898,1.34330404,0.0112180011,0.000700999983,0.665515006,0.746299982
0000000026850000000,-0.270653993,0.188677996,1.34660995,0.0162710007,-0.000735999609,0.666485012,0.74533999
0000000026900000000,-0.272983015,0.152245998,1.34988499,0.0213399995,-0.00300199958,0.668560982,0.743345022
0000000026950000000,-0.275337011,0.118693002,1.35209799,0.0195090007,0.00131399953,0.670884013,0.74130398
0000000027000000000,-0.277889997,0.0844020024,1.352108,0.0165360011,0.00586699974,0.673313022,0.739149988
0000000027050000000,-0.280790001,0.0470310003,1.34983397,0.0176420007,0.00682999939,0.674750984,0.737802982
0000000027100000000,-0.284116,0.0071820002,1.34550297,0.0227380004,0.00438900059,0.67572999,0.736784995
0000000027150000000,-0.288055003,-0.0330180004,1.339535,0.0254300013,0.00435399963,0.675674975,0.73674798
0000000027200000000,-0.293186009,-0.0737619996,1.33387399,0.0251989979,0.00586800044,0.676020026,0.736428976
0000000027250000000,-0.299266011,-0.115736,1.33017004,0.0244729985,0.00554700103,0.67622,0.736272991
0000000027300000000,-0.306158006,-0.158418998,1.330585,0.0227790009,0.00593299977,0.677203,0.735419989
0000000027350000000,-0.313003987,-0.201610997,1.33500099,0.0239840001,0.0034820002,0.679045975,0.733695984
0000000027400000000,-0.317290992,-0.242015004,1.339746,0.0220089983,0.00276200008,0.678768992,0.734017015
0000000027450000000,-0.31912899,-0.281022012,1.34393406,0.0178689994,-0.000409999629,0.676307976,0.736401975
0000000027500000000,-0.319792002,-0.319839001,1.34851503,0.0173940007,-0.00906599965,0.674597025,0.737924993
0000000027550000000,-0.318865001,-0.355448991,1.35291505,0.0142289996,-0.0128659997,0.671297073,0.740939975
0000000027600000000,-0.317515999,-0.389073998,1.35532498,0.00832999963,-0.00960300025,0.668425024,0.743671
0000000027650000000,-0.316177011,-0.424582988,1.35449398,0.00789599959,-0.0085140001,0.66642803,0.745478988
0000000027700000000,-0.314238995,-0.463117003,1.35127199,0.0109450007,-0.0110010011,0.664505064,0.74712193
0000000027750000000,-0.311636001,-0.50326103,1.34661806,0.0157580003,-0.015918998,0.66356796,0.747781038
0000000027800000000,-0.308548003,-0.543513,1.34166801,0.0184780005,-0.016675001,0.662766039,0.748413026
0000000027850000000,-0.304399997,-0.584111989,1.33773696,0.018189,-0.0155489994,0.662575006,0.748613
0000000027900000000,-0.299757987,-0.624907017,1.33504701,0.0171549991,-0.0134510007,0.66337204,0.747971952
0000000027950000000,-0.295233011,-0.665930986,1.33499706,0.0172279999,-0.00900399964,0.665647984,0.746012986
0000000028000000000,-0.291177005,-0.707602978,1.33922899,0.0215610005,-0.00739499973,0.668097973,0.743723989
0000000028050000000,-0.287315011,-0.745765984,1.34355199,0.0231779981,0.000108000255,0.668022931,0.743780017
0000000028100000000,-0.285277992,-0.783297002,1.34692597,0.0289069973,0.00519100064,0.668088913,0.743502021
0000000028150000000,-0.285679996,-0.820843995,1.34974504,0.0401949994,0.00501800003,0.669663072,0.741558969
0000000028200000000,-0.28779,-0.856186986,1.35260201,0.0501770005,0.00651700096,0.673084021,0.737833023
0000000028250000000,-0.290304989,-0.888864994,1.35460806,0.0540900007,0.0104399994,0.675034046,0.735728025
0000000028300000000,-0.294010997,-0.921633005,1.35439503,0.059891995,0.0126630012,0.676887989,0.733536005
0000000028350000000,-0.299387991,-0.955048978,1.35216498,0.0666209981,0.0154770007,0.678409994,0.731492996
0000000028400000000,-0.306068003,-0.988996029,1.34866297,0.0729150102,0.0182730015,0.680265009,0.729102015
0000000028450000000,-0.314262986,-1.02262199,1.34471297,0.0779469982,0.024197001,0.68068403,0.728016019
0000000028500000000,-0.323846996,-1.05552602,1.34057999,0.0796919987,0.033822,0.681122005,0.727033973
0000000028550000000,-0.334984004,-1.08887506,1.33705699,0.0808259994,0.0431829952,0.681042016,0.726487994
0000000028600000000,-0.347864985,-1.12213004,1.33489501,0.0795150027,0.0554939993,0.681119025,0.725723982
0000000028650000000,-0.361800998,-1.15627694,1.33621502,0.0782609954,0.0653069913,0.681187987,0.72497803
0000000028700000000,-0.376287013,-1.19057095,1.34051502,0.0811190009,0.0722320005,0.682011008,0.723231018
0000000028750000000,-0.38933301,-1.22238803,1.34470999,0.0815999955,0.0831879899,0.682102978,0.721912026
0000000028800000000,-0.401057988,-1.25482202,1.34840596,0.0849830061,0.0871000066,0.680288017,0.722772002
0000000028850000000,-0.411767989,-1.28763103,1.35216105,0.0939999893,0.0859370008,0.677473962,0.724436045
0000000028900000000,-0.421503007,-1.31816101,1.35520697,0.102922998,0.0867009982,0.673003018,0.727294028
0000000028950000000,-0.431841999,-1.34597695,1.35673404,0.109577,0.092249997,0.669809997,0.728586018
0000000029000000000,-0.443729013,-1.37356901,1.35620904,0.117818005,0.0989309996,0.668545067,0.727583945
0000000029050000000,-0.456611991,-1.40226698,1.35406399,0.128553003,0.105991006,0.667632997,0.725607991
0000000029100000000,-0.470100999,-1.43202603,1.35061598,0.140582994,0.112528004,0.666512012,0.723418951
0000000029150000000,-0.484209001,-1.46233499,1.34604597,0.154507995,0.117654003,0.665300012,0.720875025
0000000029200000000,-0.498571992,-1.49308598,1.34209204,0.16415,0.126325995,0.66405803,0.718416989
0000000029250000000,-0.513202012,-1.52418196,1.339131,0.171734005,0.136250004,0.663908005,0.714962006
0000000029300000000,-0.528850973,-1.55535901,1.33762395,0.181846991,0.148063004,0.662533939,0.711377025
0000000029350000000,-0.545733988,-1.58712101,1.339499,0.194038004,0.160025984,0.66266793,0.705416024
0000000029400000000,-0.562771976,-1.61742699,1.34344995,0.209663004,0.17395699,0.661480963,0.698729992
0000000029450000000,-0.579015017,-1.64431405,1.346259,0.224830985,0.191400006,0.655575991,0.69500798
0000000029500000000,-0.598020017,-1.66979599,1.34895599,0.244856045,0.204470009,0.652588069,0.68728894
0000000029550000000,-0.618555009,-1.69242299,1.35188401,0.26690799,0.215002,0.651184976,0.677120984
0000000029600000000,-0.638571978,-1.71118796,1.35439098,0.284204006,0.229124993,0.648214996,0.668241978
0000000029650000000,-0.658477008,-1.72785401,1.35480106,0.299109012,0.242633,0.646728992,0.658334017
0000000029700000000,-0.679229021,-1.742805,1.35398805,0.31396699,0.256886989,0.642601013,0.649998009
0000000029750000000,-0.701250017,-1.75621903,1.35234904,0.329643995,0.269802958,0.637713015,0.641764998
0000000029800000000,-0.724165022,-1.76757097,1.34989297,0.342721999,0.286547005,0.631541014,0.633710027
0000000029850000000,-0.747466028,-1.77706695,1.34637403,0.35374099,0.303543001,0.623557985,0.627618015
0000000029900000000,-0.772086978,-1.78582299,1.34207296,0.361509979,0.318354994,0.617460012,0.621855021
0000000029950000000,-0.799374998,-1.79353297,1.338956,0.372085959,0.331889004,0.607627988,0.618215024
0000000030000000000,-0.829481006,-1.80059302,1.33715606,0.383041978,0.344035,0.600898981,0.611424029
0000000030050000000,-0.861786008,-1.80678904,1.33829403,0.396909028,0.352234006,0.59563297,0.603006005
0000000030100000000,-0.893077016,-1.81136501,1.34182799,0.408742994,0.363466978,0.588447988,0.59543997
0000000030150000000,-0.920935988,-1.81457102,1.34528697,0.418165982,0.377457976,0.57634002,0.592025995
0000000030200000000,-0.947672009,-1.81704497,1.34746599,0.427129,0.390637994,0.564455986,0.588515997
0000000030250000000,-0.97616303,-1.818946,1.34943199,0.439308017,0.398852021,0.556936979,0.581160009
0000000030300000000,-1.00535405,-1.81946099,1.35167205,0.45420602,0.406497002,0.550921977,0.570037007
0000000030350000000,-1.031986,-1.81707895,1.35347199,0.468183994,0.421994001,0.540221989,0.557570994
0000000030400000000,-1.05738997,-1.81219697,1.35387194,0.483722985,0.441145003,0.526808023,0.542102993
0000000030450000000,-1.08532405,-1.80706596,1.35288501,0.499796987,0.456102014,0.515778065,0.525497019
0000000030500000000,-1.11431301,-1.80132699,1.35091102,0.517589986,0.470006913,0.503823996,0.507304966
0000000030550000000,-1.14326203,-1.79532397,1.34837401,0.532230437,0.4815166,0.492318571,0.492436618
0000000030600000000,-1.17118001,-1.78871095,1.34673202,0.535514474,0.502619565,0.471933484,0.487727463
0000000030650000000,-1.20079398,-1.78227997,1.34375501,0.546209455,0.516358495,0.455671579,0.476855576
0000000030700000000,-1.23183703,-1.77478194,1.34107804,0.55755657,0.5271734,0.444140345,0.462557346
0000000030750000000,-1.26330805,-1.76533699,1.341048,0.56926018,0.541761816,0.430506885,0.443959862
0000000030800000000,-1.29282105,-1.75318694,1.34596801,0.578404427,0.56469661,0.413210452,0.419314414
0000000030850000000,-1.31994498,-1.74331295,1.34883702,0.589415789,0.580132246,0.391612172,0.403331161
0000000030900000000,-1.350752,-1.73387599,1.34851801,0.614000618,0.577944458,0.381688654,0.378544599
0000000030950000000,-1.37847495,-1.71914899,1.35034502,0.625335395,0.586022615,0.371947348,0.356636316
0000000031000000000,-1.40372801,-1.70266199,1.35203099,0.633916855,0.594234109,0.361287057,0.338389069
0000000031050000000,-1.42612696,-1.684623,1.35305405,0.642017484,0.604463577,0.342839718,0.323878765
0000000031100000000,-1.44786596,-1.66536105,1.35195899,0.649616659,0.611366391,0.331299633,0.307357699
0000000031150000000,-1.467664,-1.64275706,1.35025597,0.652815938,0.62135601,0.316515028,0.295916021
0000000031200000000,-1.48681295,-1.61961997,1.34705603,0.657779753,0.62772131,0.304710656,0.283622682
0000000031250000000,-1.50433505,-1.59481502,1.34290302,0.662872136,0.632631838,0.294420391,0.271469355
0000000031300000000,-1.52128398,-1.56817901,1.33857298,0.670481801,0.634659231,0.282975644,0.259971678
0000000031350000000,-1.53608406,-1.53876102,1.33656394,0.672092795,0.641781092,0.273192078,0.24854508
0000000031400000000,-1.54989505,-1.50889504,1.33660805,0.674703836,0.646241188,0.261229098,0.242707074
0000000031450000000,-1.56156504,-1.47675896,1.33864999,0.676142573,0.654831409,0.242567152,0.234923169
0000000031500000000,-1.57448399,-1.44554806,1.34198403,0.679183364,0.660285652,0.22854422,0.224725202
0000000031550000000,-1.58807003,-1.41613102,1.34502101,0.68379277,0.662379265,0.215340108,0.217509076
0000000031600000000,-1.60210097,-1.38639605,1.34841001,0.686508298,0.665025711,0.20701991,0.208780944
0000000031650000000,-1.616552,-1.35668397,1.35186696,0.691494286,0.664825678,0.201283917,0.198309913
0000000031700000000,-1.63020396,-1.32815802,1.35415399,0.697456956,0.664562047,0.191357031,0.187866032
0000000031750000000,-1.64320195,-1.29900098,1.35440898,0.702421486,0.66557759,0.180783868,0.175860882
0000000031800000000,-1.65623295,-1.26842999,1.35267198,0.705933213,0.667292714,0.171350181,0.164374173
0000000031850000000,-1.66982496,-1.23607099,1.34920299,0.709473968,0.668262064,0.164791033,0.151382014
0000000031900000000,-1.68489003,-1.20277095,1.34453297,0.712927759,0.66835326,0.159699053,0.139766052
0000000031950000000,-1.700894,-1.16860902,1.33940101,0.717125535,0.667260528,0.152914882,0.130807891
0000000032000000000,-1.71657896,-1.13360703,1.33542597,0.719842494,0.667177498,0.146413088,0.123551093
0000000032050000000,-1.73157299,-1.09850502,1.33370602,0.719781339,0.669981718,0.136698931,0.119800948
0000000032100000000,-1.74627697,-1.06264198,1.33551502,0.720297337,0.671807647,0.128407925,0.115572952
0000000032150000000,-1.76029801,-1.026438,1.33949995,0.721258044,0.673196912,0.122145995,0.108042002
0000000032200000000,-1.77251995,-0.991649985,1.34305096,0.724305153,0.672535777,0.112677142,0.101895116
0000000032250000000,-1.78166699,-0.955762982,1.34648395,0.724773169,0.673948824,0.109626964,0.0920789838
0000000032300000000,-1.78801095,-0.920850992,1.34982705,0.723413825,0.676792204,0.108236872,0.0831169114
0000000032350000000,-1.79203999,-0.887261987,1.35167098,0.721237659,0.680602312,0.103665054,0.0764900297
0000000032400000000,-1.79512095,-0.853452027,1.35161304,0.718978822,0.68437624,0.0989618897,0.070028916
0000000032450000000,-1.79795003,-0.818141997,1.34950995,0.719039381,0.685493708,0.0965299532,0.0613379665
0000000032500000000,-1.79987395,-0.781949997,1.34584403,0.719927371,0.68576771,0.0939939544,0.0509109795
0000000032550000000,-1.80057096,-0.74523598,1.34075797,0.721887708,0.684889317,0.0898810476,0.0415520184
0000000032600000000,-1.79935896,-0.707243025,1.33546305,0.724032402,0.68377465,0.0844249576,0.0331849828
0000000032650000000,-1.79621899,-0.668106973,1.331568,0.726239383,0.682314694,0.0802369639,0.0241789874
0000000032700000000,-1.79116905,-0.629127026,1.33025002,0.727441251,0.681966782,0.0737219751,0.0177549925
0000000032750000000,-1.78446198,-0.590466976,1.33169901,0.728767455,0.681513548,0.0649190471,0.0149520095
0000000032800000000,-1.77767098,-0.551868975,1.33552098,0.730541945,0.679985046,0.0620230064,0.00905799866
0000000032850000000,-1.77081597,-0.516170979,1.33959198,0.732112169,0.679299831,0.0502919853,0.00582499802
0000000032900000000,-1.76598406,-0.480946988,1.34287095,0.73545754,0.676119506,0.0441740304,0.00372900162
0000000032950000000,-1.76193094,-0.445225,1.34608305,0.737733483,0.673616469,0.0445860289,-0.00168400025
0000000033000000000,-1.75805604,-0.410634995,1.34923005,0.741045475,0.670139611,0.0416319743,-0.00554299727
0000000033050000000,-1.75444698,-0.378419012,1.35064697,0.745069921,0.665750086,0.0392080024,-0.0105120018
0000000033100000000,-1.75097001,-0.345824987,1.35079801,0.747192025,0.663667083,0.0336049981,-0.0109949987
0000000033150000000,-1.74667799,-0.311845988,1.34885705,0.749042392,0.661662638,0.028959984,-0.0172879901
0000000033200000000,-1.74166203,-0.276526988,1.34567797,0.749103725,0.661691248,0.0247860104,-0.0198560078
0000000033250000000,-1.73672199,-0.240651995,1.34113896,0.749741375,0.660956681,0.0209609885,-0.0241749883
0000000033300000000,-1.73166299,-0.203690007,1.33628905,0.750328243,0.66017282,0.0148109943,-0.030979991
0000000033350000000,-1.72671998,-0.166420996,1.33271205,0.749563992,0.661068022,0.00559400162,-0.0333399996
0000000033400000000,-1.72109902,-0.127921999,1.33121896,0.75011462,0.659813344,-0.00918300357,-0.0434810258
0000000033450000000,-1.71528006,-0.0873209983,1.33491802,0.748858988,0.660187006,-0.0183789991,-0.0550050028
0000000033500000000,-1.70943499,-0.049203001,1.339975,0.748501658,0.659269273,-0.0280030146,-0.0657690316
0000000033550000000,-1.70169902,-0.0142489998,1.34447896,0.747852504,0.658237338,-0.0433850251,-0.0745550469
0000000033600000000,-1.690943,0.0207429994,1.34809995,0.744277358,0.659914613,-0.0531889722,-0.0879449546
0000000033650000000,-1.67805195,0.0549149998,1.35178494,0.738719285,0.663256764,-0.0601229742,-0.103774965
0000000033700000000,-1.66515303,0.0865620002,1.353791,0.733285964,0.666688085,-0.0669910014,-0.115460008
0000000033750000000,-1.65272796,0.117787004,1.35388994,0.730733693,0.667258263,-0.0742670223,-0.123610049
0000000033800000000,-1.63921905,0.148386002,1.35207999,0.727818966,0.668295979,-0.079516001,-0.131671011
0000000033850000000,-1.62406397,0.179336995,1.34899104,0.725054979,0.668772995,-0.0860389918,-0.140126005
0000000033900000000,-1.60764503,0.209754005,1.34460294,0.722542107,0.668759823,-0.0917369872,-0.149255976
0000000033950000000,-1.58945704,0.239684999,1.34027505,0.720591784,0.66767019,-0.104036033,-0.155373052
0000000034000000000,-1.56933606,0.269006997,1.33666396,0.718882442,0.665637672,-0.113891944,-0.164810911
0000000034050000000,-1.54826999,0.297919005,1.33499706,0.718445778,0.66282326,-0.124724045,-0.170133054
0000000034100000000,-1.52577806,0.325769991,1.33661103,0.716755986,0.66169405,-0.139222994,-0.170407996
0000000034150000000,-1.50258601,0.354577005,1.34081495,0.715105951,0.660000086,-0.14768602,-0.17667003
0000000034200000000,-1.47977102,0.381861001,1.34496999,0.712480426,0.658196568,-0.160374895,-0.18283388
0000000034250000000,-1.45946896,0.409669995,1.34821606,0.713060856,0.654731095,-0.164213032,-0.189488024
0000000034300000000,-1.43926704,0.438492,1.35137701,0.711649477,0.652736485,-0.166816115,-0.199156165
0000000034350000000,-1.42000794,0.46638,1.35455406,0.709401488,0.649997473,-0.167621121,-0.214841142
0000000034400000000,-1.40169597,0.492376,1.35676599,0.702985764,0.652002335,-0.17232582,-0.225846767
0000000034450000000,-1.383371,0.518352985,1.35643697,0.701608181,0.647666812,-0.18092294,-0.235669941
0000000034500000000,-1.363886,0.545611978,1.35422301,0.699133217,0.645278752,-0.186358944,-0.245148897
0000000034550000000,-1.34398401,0.573687017,1.350811,0.695832133,0.644339859,-0.190244943,-0.253870934
0000000034600000000,-1.324417,0.602855027,1.346977,0.693872392,0.643508554,-0.194762886,-0.25788483
0000000034650000000,-1.30503798,0.632963002,1.34356105,0.692624629,0.641925335,-0.199546114,-0.261505157
0000000034700000000,-1.28562605,0.663797021,1.34160304,0.694607377,0.636301517,-0.208865166,-0.262711197
0000000034750000000,-1.26546204,0.695864975,1.34030902,0.691216469,0.635937572,-0.21470584,-0.267775804
0000000034800000000,-1.24795902,0.733554006,1.33877599,0.695539176,0.624260902,-0.217682943,-0.281313926
0000000034850000000,-1.2263,0.76571399,1.34320295,0.688477218,0.623899639,-0.229353234,-0.290080339
0000000034900000000,-1.20620501,0.795159996,1.34579504,0.681250513,0.624546528,-0.237896815,-0.298736751
0000000034950000000,-1.18359196,0.822243989,1.34935999,0.68021816,0.615053833,-0.250993937,-0.309860915
0000000035000000000,-1.15666294,0.846278012,1.35290897,0.670412838,0.61531812,-0.265956074,-0.318116069
0000000035050000000,-1.12995899,0.867376983,1.35478497,0.659958422,0.615609646,-0.274674863,-0.331711799
0000000035100000000,-1.10422206,0.885491014,1.35490596,0.649855912,0.613531053,-0.288626015,-0.343456
0000000035150000000,-1.07751203,0.902933002,1.35297799,0.640202761,0.609994292,-0.30046764,-0.357442588
0000000035200000000,-1.04799294,0.919408023,1.34991705,0.629103005,0.607227027,-0.312445998,-0.371324986
0000000035250000000,-1.01769698,0.934289992,1.345842,0.618284523,0.604162455,-0.323057264,-0.3851583
0000000035300000000,-0.987169027,0.947504997,1.34093297,0.608357906,0.600358129,-0.334289104,-0.397142082
0000000035350000000,-0.955699027,0.959793985,1.33667505,0.602038741,0.593619227,-0.348089129,-0.404969156
0000000035400000000,-0.922182977,0.972198009,1.33374703,0.597936809,0.586544156,-0.358179122,-0.412487119
0000000035450000000,-0.887965977,0.983534992,1.33356297,0.593133032,0.580935955,-0.365113586,-0.421189696
0000000035500000000,-0.853138983,0.994628012,1.33711004,0.588415325,0.580212653,-0.370558381,-0.42403844
0000000035550000000,-0.821116984,1.00511003,1.34165299,0.586387992,0.574018002,-0.380325973,-0.426619977
0000000035600000000,-0.789973974,1.015962,1.34504795,0.585275531,0.565694451,-0.388445646,-0.431915611
0000000035650000000,-0.757703006,1.02819097,1.34804404,0.581416309,0.563796699,-0.388732463,-0.439291567
0000000035700000000,-0.726872027,1.04054594,1.35127103,0.577515543,0.560700476,-0.388376296,-0.448615372
0000000035750000000,-0.699503005,1.05207098,1.35390902,0.578292787,0.552616298,-0.393270493,-0.453353405
0000000035800000000,-0.671706975,1.06294501,1.35432994,0.578747749,0.543042302,-0.401566476,-0.457054406
0000000035850000000,-0.640211999,1.07433701,1.35214901,0.576106846,0.536849201,-0.406133115,-0.463627189
0000000035900000000,-0.605091989,1.08660102,1.34789801,0.571344435,0.534364462,-0.406391382,-0.472088456
0000000035950000000,-0.568901002,1.09929097,1.34210801,0.571692109,0.533394873,-0.403750896,-0.475018948
0000000036000000000,-0.531661987,1.11079001,1.33644402,0.569071889,0.531401098,-0.408549309,-0.476293266
0000000036050000000,-0.492913991,1.12214005,1.33217096,0.564373791,0.52693522,-0.416166216,-0.480237216
0000000036100000000,-0.453016013,1.13383698,1.33043003,0.559182465,0.522391498,-0.42640841,-0.48228547
0000000036150000000,-0.411484003,1.14646006,1.33334994,0.55150485,0.517010152,-0.436268121,-0.488071203
0000000036200000000,-0.370202005,1.15862095,1.33905005,0.541751981,0.512342989,-0.440726012,-0.499769986
0000000036250000000,-0.332392007,1.16848004,1.34384298,0.535538256,0.500264764,-0.451887786,-0.508655787
0000000036300000000,-0.294315994,1.17544603,1.34792602,0.528081417,0.497041583,-0.458332509,-0.513821602
0000000036350000000,-0.256292999,1.18080401,1.35155296,0.519491494,0.501761496,-0.459848583,-0.516625524
0000000036400000000,-0.219807997,1.18572199,1.35358,0.516968548,0.502491474,-0.462056458,-0.516479492
0000000036450000000,-0.182414994,1.19149995,1.35309398,0.515936255,0.510259748,-0.458613783,-0.512949765
0000000036500000000,-0.142360002,1.19566,1.35030305,0.511661649,0.513630331,-0.456436306,-0.515803337
0000000036550000000,-0.101297997,1.200508,1.345909,0.505458653,0.516478419,-0.455049247,-0.520284414
0000000036600000000,-0.0610570014,1.20297301,1.33994102,0.501357794,0.514317155,-0.457068145,-0.524602175
0000000036650000000,-0.0193780009,1.19865,1.334355,0.5102005,0.48745355,-0.465791553,-0.533967495
0000000036700000000,0.0209580008,1.19746494,1.332968,0.50738132,0.497499645,-0.468983591,-0.524513662
0000000036750000000,0.0627269968,1.19671202,1.33230996,0.510318875,0.49646613,-0.468938112,-0.52267909
0000000036800000000,0.105976,1.19533598,1.33391702,0.502020478,0.508453548,-0.461491585,-0.525808454
0000000036850000000,0.146972001,1.19437397,1.33813906,0.50200218,0.515268803,-0.458249807,-0.522013843
0000000036900000000,0.186888993,1.19494796,1.34215105,0.510057926,0.514478087,-0.460344046,-0.513066053
0000000036950000000,0.227441996,1.196154,1.34613299,0.513868332,0.514187634,-0.458809614,-0.510926664
0000000037000000000,0.266833991,1.19921005,1.35119402,0.516849101,0.511618853,-0.453514874,-0.51520586
0000000037050000000,0.303768009,1.20358205,1.35404801,0.522269487,0.507074535,-0.44838962,-0.518705547
0000000037100000000,0.342115998,1.20721805,1.35400105,0.526568174,0.505215824,-0.443537891,-0.520342827
0000000037150000000,0.381992996,1.20836103,1.35102606,0.525607347,0.507405639,-0.440769583,-0.521536648
0000000037200000000,0.422603011,1.20922601,1.34691501,0.525171995,0.508194983,-0.439293981,-0.522449017
0000000037250000000,0.462518007,1.21145296,1.341555,0.527841687,0.505659282,-0.437445253,-0.523769259
0000000037300000000,0.503876984,1.21461105,1.33600605,0.529406488,0.505485475,-0.44379741,-0.516970515
0000000037350000000,0.544897974,1.21752298,1.33327401,0.530855775,0.49984622,-0.450998187,-0.514730215
0000000037400000000,0.586669028,1.22027695,1.33447802,0.529751778,0.494070202,-0.457973212,-0.515285194
0000000037450000000,0.628512025,1.22238004,1.33999503,0.52561909,0.489223868,-0.463600874,-0.519093871
0000000037500000000,0.667424023,1.22354496,1.34545302,0.524379313,0.477018625,-0.474952668,-0.521441698
0000000037550000000,0.705844998,1.22296596,1.35060096,0.519090712,0.473625243,-0.482322276,-0.523058355
0000000037600000000,0.746043026,1.221457,1.35424101,0.513935626,0.471325457,-0.485814422,-0.52697736
0000000037650000000,0.785679996,1.21915698,1.35754895,0.507781565,0.47409749,-0.487658471,-0.528750479
0000000037699999999,0.824837983,1.21695495,1.35803604,0.502448142,0.475231916,-0.490257859,-0.530421853
0000000037749999999,0.863963008,1.21450698,1.35568297,-0.498613,-0.475358009,0.492653012,0.531706989
0000000037799999999,0.90417099,1.21177101,1.35118496,-0.494928062,-0.474766046,0.494451016,0.534004927
0000000037849999999,0.945057988,1.20850801,1.34479702,-0.491091013,-0.473605007,0.496019989,0.537114978
0000000037899999999,0.985818982,1.20469606,1.33872294,-0.489254951,-0.469949901,0.498862952,0.539363086
0000000037949999999,1.02692294,1.19986296,1.33510602,-0.487304032,-0.465479016,0.502237082,0.541868925
0000000037999999999,1.06762803,1.19488394,1.33413601,-0.48684603,-0.464071006,0.503768027,0.542068005
0000000038049999999,1.10813498,1.18953705,1.33609402,-0.489459991,-0.459013999,0.507520974,0.540516019
0000000038099999999,1.14835095,1.18528497,1.33978498,-0.492332041,-0.45796901,0.50733602,0.538966
0000000038149999999,1.18435097,1.18191004,1.34511697,-0.49949199,-0.454813987,0.508764982,0.533676028
0000000038199999999,1.22373199,1.180516,1.34959197,0.503685415,0.460531652,-0.50525558,-0.528135598
0000000038249999999,1.26407897,1.18157196,1.35452795,0.506076813,0.470620185,-0.494526148,-0.527112126
0000000038299999999,1.30072999,1.18553603,1.35778296,0.513087213,0.470484793,-0.484307766,-0.529934764
0000000038349999999,1.33616304,1.18980205,1.35777998,0.520371139,0.465254903,-0.480356902,-0.5310449
0000000038399999999,1.37375498,1.19254696,1.35486102,0.52237314,0.463818908,-0.476273894,-0.534004867
0000000038449999999,1.41414905,1.19445705,1.34959304,0.519659758,0.466491222,-0.47462523,-0.535790265
0000000038499999999,1.45471001,1.19627702,1.343822,0.515655756,0.466332227,-0.474442244,-0.539943218
0000000038549999999,1.49468696,1.19958198,1.33891499,0.514132202,0.469540894,-0.475687861,-0.537512839
0000000038599999999,1.536304,1.20413601,1.33377802,0.508042812,0.457214266,-0.486338198,-0.544353127
0000000038649999999,1.57679796,1.20635796,1.33207202,0.505203485,0.452716559,-0.495476514,-0.542511463
0000000038699999999,1.61707604,1.20709205,1.33499205,-0.497198999,-0.455911011,0.502596021,0.540679991
0000000038749999999,1.65445304,1.20709598,1.34122705,-0.489597976,-0.446574003,0.511916995,0.546631992
0000000038799999999,1.68906796,1.20736802,1.34562099,-0.483889043,-0.432375014,0.524676979,0.551014006
0000000038849999999,1.72392499,1.20450497,1.35027099,-0.470805019,-0.419844002,0.535874009,0.561170995
0000000038899999999,1.75924599,1.19839001,1.35423601,-0.449663013,-0.414900988,0.544420004,0.573818028
0000000038949999999,1.79230905,1.19017196,1.35706401,-0.430415034,-0.409950018,0.555069029,0.581878006
0000000038999999999,1.82216799,1.18314397,1.35759795,-0.423792928,-0.407792926,0.559351921,0.584149063
0000000039049999999,1.85014498,1.17777705,1.357337,-0.430590034,-0.410032988,0.559255004,0.577666998
0000000039099999999,1.87969697,1.17106104,1.35444498,-0.432104021,-0.401378006,0.557691991,0.584091008
0000000039149999999,1.90848601,1.16072404,1.35054195,-0.427160025,-0.394190013,0.560950994,0.589475989
0000000039199999999,1.93628001,1.147802,1.34551895,-0.422392011,-0.386988997,0.564652979,0.594130993
0000000039249999999,1.96352601,1.13275099,1.34151101,-0.416812032,-0.379487991,0.569374084,0.59838903
0000000039299999999,1.98911202,1.11757696,1.33975005,-0.417124927,-0.366629958,0.577333927,0.598561049
0000000039349999999,2.01381993,1.10168302,1.339993,-0.416549027,-0.352923006,0.582812011,0.601881981
0000000039399999999,2.0382731,1.08478796,1.34294605,-0.41398403,-0.337186009,0.590705991,0.604970992
0000000039449999999,2.06202412,1.06725395,1.34589303,-0.406342,-0.325726002,0.600408971,0.606876016
0000000039499999999,2.08632994,1.049698,1.34904397,-0.396916002,-0.315474004,0.608637989,0.610321999
